711106,2794,6852,1/14/2022
711107,2016,6873,1/5/2022
711108,2211,6959,1/24/2022
711109,2513,6198,1/30/2022
711110,2334,6363,1/22/2022
711111,2019,6291,1/23/2022
711112,2846,6566,1/28/2022
711113,2960,6955,1/10/2022
711114,2778,6680,1/5/2022
711115,2107,6864,1/4/2022
711116,2889,6487,1/4/2022
711117,2764,6212,1/29/2022
711118,2884,6845,1/15/2022
711119,2356,6012,1/28/2022
711120,2345,6646,1/7/2022
711121,2445,6267,1/20/2022
711122,2559,6435,1/16/2022
711123,2768,6747,1/12/2022
711124,2103,6144,1/23/2022
711125,2044,6619,1/22/2022
711126,2213,6034,1/2/2022
711127,2801,6162,1/27/2022
711128,2565,6886,1/24/2022
711129,2942,6677,1/18/2022
711130,2861,6639,1/30/2022
711131,2093,6469,1/30/2022
711132,2541,6855,1/1/2022
711133,2282,6411,1/13/2022
711134,2935,6058,1/1/2022
711135,2917,6471,1/29/2022
711136,2898,6146,1/9/2022
711137,2898,6865,1/20/2022
711138,2860,6906,1/28/2022
711139,2089,6604,1/10/2022
711140,2060,6304,1/13/2022
711141,2340,6211,1/16/2022
711142,2985,6981,1/16/2022
711143,2518,6640,1/24/2022
711144,2396,6825,1/14/2022
711145,2222,6285,1/14/2022
711146,2543,6924,1/4/2022
711147,2770,6012,1/22/2022
711148,2842,6643,1/20/2022
711149,2708,6442,1/22/2022
711150,2784,6886,1/1/2022
711151,2968,6729,1/22/2022
711152,2578,6455,1/28/2022
711153,2917,6481,1/21/2022
711154,2515,6665,1/20/2022
711155,2822,6910,1/25/2022
711156,2259,6179,1/27/2022
711157,2577,6805,1/12/2022
711158,2587,6546,1/19/2022
711159,2975,6096,1/8/2022
711160,2807,6622,1/1/2022
711161,2692,6831,1/6/2022
711162,2098,6164,1/14/2022
711163,2127,6291,1/20/2022
711164,2113,6233,1/14/2022
711165,2217,6390,1/26/2022
711166,2531,6947,1/21/2022
711167,2950,6059,1/3/2022
711168,2320,6622,1/11/2022
711169,2015,6576,1/9/2022
711170,2700,6607,1/30/2022
711171,2569,6395,1/27/2022
711172,2288,6494,1/26/2022
711173,2242,6875,1/20/2022
711174,2668,6371,1/9/2022
711175,2167,6219,1/25/2022
711176,2985,6658,1/10/2022
711177,2039,6972,1/11/2022
711178,2856,6693,1/2/2022
711179,2835,6384,1/11/2022
711180,2388,6295,1/23/2022
711181,2006,6755,1/13/2022
711182,2952,6280,1/10/2022
711183,2101,6902,1/22/2022
711184,2008,6027,1/21/2022
711185,2737,6328,1/12/2022
711186,2941,6689,1/23/2022
711187,2766,6674,1/14/2022
711188,2404,6745,1/6/2022
711189,2119,6560,1/11/2022
711190,2060,6788,1/14/2022
711191,2409,6098,1/27/2022
711192,2205,6996,1/5/2022
711193,2427,6247,1/16/2022
711194,2407,6391,1/29/2022
711195,2892,6211,1/17/2022
711196,2738,6793,1/5/2022
711197,2169,6394,1/8/2022
711198,2340,6117,1/11/2022
711199,2094,6229,1/8/2022
711200,2955,6594,1/7/2022
711201,2721,6840,1/4/2022
711202,2243,6230,1/11/2022
711203,2805,6638,1/24/2022
711204,2050,6756,1/5/2022
711205,2934,6419,1/30/2022
711206,2612,6157,1/25/2022
711207,2109,6618,1/19/2022
711208,2062,6759,1/16/2022
711209,2707,6530,1/18/2022
711210,2766,6150,1/28/2022
711211,2883,6688,1/19/2022
711212,2304,6490,1/28/2022
711213,2833,6301,1/27/2022
711214,2905,6019,1/12/2022
711215,2983,6601,1/19/2022
711216,2129,6719,1/28/2022
711217,2187,6886,1/21/2022
711218,2230,6579,1/22/2022
711219,2014,6936,1/15/2022
711220,2368,6351,1/7/2022
711221,2325,6002,1/25/2022
711222,2019,6118,1/9/2022
711223,2977,6158,1/24/2022
711224,2657,6067,1/19/2022
711225,2210,6836,1/17/2022
711226,2569,6013,1/17/2022
711227,2263,6753,1/21/2022
711228,2294,6180,1/13/2022
711229,2901,6656,1/1/2022
711230,2560,6269,1/13/2022
711231,2137,6070,1/30/2022
711232,2656,6080,1/22/2022
711233,2819,6041,1/20/2022
711234,2632,6120,1/6/2022
711235,2764,6497,1/9/2022
711236,2380,6106,1/12/2022
711237,2559,6396,1/19/2022
711238,2204,6866,1/14/2022
711239,2767,6214,1/5/2022
711240,2468,6096,1/28/2022
711241,2139,6786,1/26/2022
711242,2325,6775,1/1/2022
711243,2834,6582,1/27/2022
711244,2085,6621,1/4/2022
711245,2394,6924,1/16/2022
711246,2744,6027,1/28/2022
711247,2482,6994,1/21/2022
711248,2864,6866,1/10/2022
711249,2077,6825,1/12/2022
711250,2725,6302,1/10/2022
711251,2755,6610,1/10/2022
711252,2580,6779,1/4/2022
711253,2256,6673,1/2/2022
711254,2645,6906,1/25/2022
711255,2458,6052,1/5/2022
711256,2521,6228,1/9/2022
711257,2644,6085,1/8/2022
711258,2426,6972,1/20/2022
711259,2331,6204,1/10/2022
711260,2247,6082,1/26/2022
711261,2491,6900,1/7/2022
711262,2907,6450,1/3/2022
711263,2976,6350,1/19/2022
711264,2510,6035,1/15/2022
711265,2464,6915,1/22/2022
711266,2348,6225,1/21/2022
711267,2883,6048,1/16/2022
711268,2168,6491,1/24/2022
711269,2117,6296,1/24/2022
711270,2197,6268,1/5/2022
711271,2691,6111,1/29/2022
711272,2047,6729,1/1/2022
711273,2684,6463,1/14/2022
711274,2400,6106,1/24/2022
711275,2511,6241,1/30/2022
711276,2514,6393,1/16/2022
711277,2690,6017,1/26/2022
711278,2948,6770,1/5/2022
711279,2075,6055,1/6/2022
711280,2295,6028,1/1/2022
711281,2286,6536,1/20/2022
711282,2680,6687,1/14/2022
711283,2685,6246,1/29/2022
711284,2341,6084,1/10/2022
711285,2876,6182,1/25/2022
711286,2299,6170,1/7/2022
711287,2662,6777,1/11/2022
711288,2331,6731,1/24/2022
711289,2384,6231,1/25/2022
711290,2577,6882,1/2/2022
711291,2556,6441,1/26/2022
711292,2840,6713,1/25/2022
711293,2960,6838,1/1/2022
711294,2437,6342,1/24/2022
711295,2939,6502,1/5/2022
711296,2328,6525,1/14/2022
711297,2779,6327,1/24/2022
711298,2876,6029,1/3/2022
711299,2657,6870,1/6/2022
711300,2030,6165,1/27/2022
711301,2262,6012,1/20/2022
711302,2517,6543,1/11/2022
711303,2951,6793,1/12/2022
711304,2548,6594,1/5/2022
711305,2080,6211,1/16/2022
711306,2384,6664,1/18/2022
711307,2672,6174,1/16/2022
711308,2733,6797,1/24/2022
711309,2181,6494,1/11/2022
711310,2664,6901,1/22/2022
711311,2653,6623,1/26/2022
711312,2658,6221,1/28/2022
711313,2183,6484,1/6/2022
711314,2113,6325,1/3/2022
711315,2725,6577,1/29/2022
711316,2830,6275,1/3/2022
711317,2034,6102,1/26/2022
711318,2497,6308,1/26/2022
711319,2221,6343,1/10/2022
711320,2248,6179,1/3/2022
711321,2803,6513,1/2/2022
711322,2501,6791,1/6/2022
711323,2278,6940,1/3/2022
711324,2117,6751,1/8/2022
711325,2353,6476,1/24/2022
711326,2692,6901,1/28/2022
711327,2271,6548,1/7/2022
711328,2777,6575,1/24/2022
711329,2249,6973,1/9/2022
711330,2758,6614,1/7/2022
711331,2543,6040,1/26/2022
711332,2658,6029,1/22/2022
711333,2630,6460,1/18/2022
711334,2380,6088,1/18/2022
711335,2352,6895,1/16/2022
711336,2750,6297,1/5/2022
711337,2964,6348,1/24/2022
711338,2514,6053,1/25/2022
711339,2586,6255,1/14/2022
711340,2304,6192,1/30/2022
711341,2225,6895,1/2/2022
711342,2242,6757,1/2/2022
711343,2050,6012,1/5/2022
711344,2479,6030,1/10/2022
711345,2371,6598,1/23/2022
711346,2157,6402,1/24/2022
711347,2204,6857,1/8/2022
711348,2016,6554,1/17/2022
711349,2112,6640,1/21/2022
711350,2859,6070,1/13/2022
711351,2156,6161,1/17/2022
711352,2036,6732,1/24/2022
711353,2580,6107,1/29/2022
711354,2569,6405,1/4/2022
711355,2611,6168,1/11/2022
711356,2180,6036,1/3/2022
711357,2236,6416,1/17/2022
711358,2887,6154,1/3/2022
711359,2243,6793,1/16/2022
711360,2489,6095,1/10/2022
711361,2413,6135,1/3/2022
711362,2916,6391,1/11/2022
711363,2721,6955,1/19/2022
711364,2709,6907,1/5/2022
711365,2092,6683,1/1/2022
711366,2450,6114,1/15/2022
711367,2623,6121,1/3/2022
711368,2566,6424,1/5/2022
711369,2293,6786,1/25/2022
711370,2502,6897,1/18/2022
711371,2942,6132,1/22/2022
711372,2433,6407,1/6/2022
711373,2885,6573,1/1/2022
711374,2617,6110,1/3/2022
711375,2229,6250,1/8/2022
711376,2408,6908,1/30/2022
711377,2194,6552,1/13/2022
711378,2369,6211,1/15/2022
711379,2058,6454,1/26/2022
711380,2850,6289,1/26/2022
711381,2887,6101,1/1/2022
711382,2143,6107,1/11/2022
711383,2229,6406,1/2/2022
711384,2497,6631,1/25/2022
711385,2722,6046,1/22/2022
711386,2651,6627,1/18/2022
711387,2167,6060,1/8/2022
711388,2748,6408,1/3/2022
711389,2353,6745,1/23/2022
711390,2447,6072,1/11/2022
711391,2018,6844,1/29/2022
711392,2567,6630,1/19/2022
711393,2952,6431,1/4/2022
711394,2594,6373,1/6/2022
711395,2222,6917,1/12/2022
711396,2281,6288,1/21/2022
711397,2113,6103,1/21/2022
711398,2255,6634,1/3/2022
711399,2204,6024,1/6/2022
711400,2218,6291,1/13/2022
711401,2689,6471,1/5/2022
711402,2212,6168,1/4/2022
711403,2536,6622,1/20/2022
711404,2346,6852,1/24/2022
711405,2940,6910,1/2/2022
711406,2415,6350,1/5/2022
711407,2278,6324,1/10/2022
711408,2116,6787,1/16/2022
711409,2942,6751,1/25/2022
711410,2557,6268,1/22/2022
711411,2710,6556,1/4/2022
711412,2434,6813,1/16/2022
711413,2626,6943,1/19/2022
711414,2087,6740,1/26/2022
711415,2245,6533,1/22/2022
711416,2571,6141,1/12/2022
711417,2275,6584,1/15/2022
711418,2790,6965,1/8/2022
711419,2525,6131,1/7/2022
711420,2081,6417,1/4/2022
711421,2180,6975,1/17/2022
711422,2687,6768,1/1/2022
711423,2479,6562,1/15/2022
711424,2661,6709,1/13/2022
711425,2745,6396,1/28/2022
711426,2119,6883,1/27/2022
711427,2030,6805,1/23/2022
711428,2146,6609,1/14/2022
711429,2561,6535,1/29/2022
711430,2060,6574,1/4/2022
711431,2783,6518,1/16/2022
711432,2199,6285,1/2/2022
711433,2435,6959,1/7/2022
711434,2256,6076,1/23/2022
711435,2840,6269,1/8/2022
711436,2317,6018,1/6/2022
711437,2135,6491,1/12/2022
711438,2882,6135,1/15/2022
711439,2354,6704,1/20/2022
711440,2579,6046,1/20/2022
711441,2204,6825,1/23/2022
711442,2574,6151,1/14/2022
711443,2468,6009,1/20/2022
711444,2716,6995,1/30/2022
711445,2662,6624,1/11/2022
711446,2365,6545,1/8/2022
711447,2111,6539,1/21/2022
711448,2524,6033,1/24/2022
711449,2320,6446,1/29/2022
711450,2896,6029,1/10/2022
711451,2047,6596,1/6/2022
711452,2064,6091,1/18/2022
711453,2589,6756,1/22/2022
711454,2976,6919,1/20/2022
711455,2543,6512,1/7/2022
711456,2345,6478,1/24/2022
711457,2351,6354,1/8/2022
711458,2019,6543,1/2/2022
711459,2860,6851,1/4/2022
711460,2671,6835,1/26/2022
711461,2419,6454,1/25/2022
711462,2568,6009,1/24/2022
711463,2702,6954,1/19/2022
711464,2511,6536,1/5/2022
711465,2848,6992,1/12/2022
711466,2605,6988,1/9/2022
711467,2952,6977,1/29/2022
711468,2380,6927,1/17/2022
711469,2569,6880,1/27/2022
711470,2734,6817,1/28/2022
711471,2286,6776,1/11/2022
711472,2924,6702,1/27/2022
711473,2993,6417,1/10/2022
711474,2364,6099,1/20/2022
711475,2903,6633,1/23/2022
711476,2053,6298,1/1/2022
711477,2988,6437,1/22/2022
711478,2286,6074,1/18/2022
711479,2984,6542,1/17/2022
711480,2500,6871,1/26/2022
711481,2438,6773,1/24/2022
711482,2208,6710,1/7/2022
711483,2528,6002,1/20/2022
711484,2175,6415,1/10/2022
711485,2210,6865,1/13/2022
711486,2879,6745,1/17/2022
711487,2503,6821,1/21/2022
711488,2670,6527,1/21/2022
711489,2366,6313,1/28/2022
711490,2869,6791,1/25/2022
711491,2455,6756,1/29/2022
711492,2109,6323,1/16/2022
711493,2058,6394,1/17/2022
711494,2570,6430,1/24/2022
711495,2084,6579,1/13/2022
711496,2225,6226,1/20/2022
711497,2120,6896,1/20/2022
711498,2592,6668,1/24/2022
711499,2858,6632,1/11/2022
711500,2748,6871,1/27/2022
711501,2619,6107,1/6/2022
711502,2826,6819,1/2/2022
711503,2953,6535,1/27/2022
711504,2485,6785,1/7/2022
711505,2782,6188,1/11/2022
711506,2199,6815,1/22/2022
711507,2871,6348,1/30/2022
711508,2353,6339,1/23/2022
711509,2178,6993,1/1/2022
711510,2811,6838,1/26/2022
711511,2666,6044,1/25/2022
711512,2557,6355,1/15/2022
711513,2452,6773,1/26/2022
711514,2580,6300,1/9/2022
711515,2164,6585,1/11/2022
711516,2714,6648,1/27/2022
711517,2686,6569,1/6/2022
711518,2906,6333,1/1/2022
711519,2693,6503,1/4/2022
711520,2443,6307,1/22/2022
711521,2696,6880,1/26/2022
711522,2097,6236,1/21/2022
711523,2034,6733,1/13/2022
711524,2217,6632,1/13/2022
711525,2265,6475,1/29/2022
711526,2986,6228,1/30/2022
711527,2033,6029,1/16/2022
711528,2679,6161,1/16/2022
711529,2782,6801,1/24/2022
711530,2092,6726,1/3/2022
711531,2713,6334,1/4/2022
711532,2527,6781,1/17/2022
711533,2200,6133,1/10/2022
711534,2806,6135,1/11/2022
711535,2701,6617,1/5/2022
711536,2150,6754,1/19/2022
711537,2643,6530,1/19/2022
711538,2179,6294,1/23/2022
711539,2890,6772,1/9/2022
711540,2030,6525,1/28/2022
711541,2343,6088,1/2/2022
711542,2537,6606,1/19/2022
711543,2021,6212,1/3/2022
711544,2790,6860,1/8/2022
711545,2547,6574,1/24/2022
711546,2183,6507,1/27/2022
711547,2651,6122,1/29/2022
711548,2449,6122,1/8/2022
711549,2685,6716,1/7/2022
711550,2125,6168,1/12/2022
711551,2656,6939,1/5/2022
711552,2113,6057,1/4/2022
711553,2397,6230,1/8/2022
711554,2770,6341,1/16/2022
711555,2175,6777,1/18/2022
711556,2339,6943,1/5/2022
711557,2136,6425,1/18/2022
711558,2902,6415,1/5/2022
711559,2779,6837,1/24/2022
711560,2719,6045,1/12/2022
711561,2614,6992,1/30/2022
711562,2497,6279,1/7/2022
711563,2826,6283,1/13/2022
711564,2475,6086,1/14/2022
711565,2476,6952,1/3/2022
711566,2419,6286,1/17/2022
711567,2318,6338,1/9/2022
711568,2631,6750,1/22/2022
711569,2540,6895,1/20/2022
711570,2362,6348,1/24/2022
711571,2892,6698,1/19/2022
711572,2728,6841,1/24/2022
711573,2951,6338,1/4/2022
711574,2168,6391,1/5/2022
711575,2779,6647,1/26/2022
711576,2724,6063,1/3/2022
711577,2229,6876,1/28/2022
711578,2030,6877,1/7/2022
711579,2902,6099,1/30/2022
711580,2540,6531,1/9/2022
711581,2884,6645,1/10/2022
711582,2413,6344,1/23/2022
711583,2988,6818,1/30/2022
711584,2851,6917,1/24/2022
711585,2928,6540,1/25/2022
711586,2946,6662,1/9/2022
711587,2354,6192,1/21/2022
711588,2386,6085,1/21/2022
711589,2114,6512,1/17/2022
711590,2973,6567,1/7/2022
711591,2970,6642,1/8/2022
711592,2903,6145,1/12/2022
711593,2359,6997,1/30/2022
711594,2409,6829,1/2/2022
711595,2220,6748,1/29/2022
711596,2728,6854,1/8/2022
711597,2442,6109,1/29/2022
711598,2809,6565,1/10/2022
711599,2083,6278,1/14/2022
711600,2952,6557,1/7/2022
711601,2878,6462,1/13/2022
711602,2532,6296,1/10/2022
711603,2138,6655,1/6/2022
711604,2650,6083,1/13/2022
711605,2270,6879,1/28/2022
711606,2391,6162,1/13/2022
711607,2065,6484,1/21/2022
711608,2322,6996,1/25/2022
711609,2374,6533,1/29/2022
711610,2599,6714,1/12/2022
711611,2276,6565,1/21/2022
711612,2431,6842,1/29/2022
711613,2312,6332,1/14/2022
711614,2058,6006,1/16/2022
711615,2446,6480,1/13/2022
711616,2553,6919,1/13/2022
711617,2366,6691,1/29/2022
711618,2343,6307,1/6/2022
711619,2350,6496,1/3/2022
711620,2535,6023,1/13/2022
711621,2530,6767,1/30/2022
711622,2014,6645,1/25/2022
711623,2546,6658,1/23/2022
711624,2358,6057,1/21/2022
711625,2030,6124,1/19/2022
711626,2991,6714,1/7/2022
711627,2148,6759,1/30/2022
711628,2105,6650,1/14/2022
711629,2452,6948,1/4/2022
711630,2202,6978,1/21/2022
711631,2836,6397,1/7/2022
711632,2675,6088,1/5/2022
711633,2864,6572,1/12/2022
711634,2937,6247,1/2/2022
711635,2035,6654,1/1/2022
711636,2161,6606,1/9/2022
711637,2102,6708,1/2/2022
711638,2210,6619,1/4/2022
711639,2212,6629,1/12/2022
711640,2151,6049,1/7/2022
711641,2233,6692,1/15/2022
711642,2101,6953,1/20/2022
711643,2340,6430,1/28/2022
711644,2617,6141,1/5/2022
711645,2893,6148,1/5/2022
711646,2103,6082,1/25/2022
711647,2818,6663,1/7/2022
711648,2794,6013,1/23/2022
711649,2124,6472,1/4/2022
711650,2242,6985,1/12/2022
711651,2381,6306,1/5/2022
711652,2958,6563,1/21/2022
711653,2980,6552,1/3/2022
711654,2065,6953,1/20/2022
711655,2702,6954,1/4/2022
711656,2637,6551,1/30/2022
711657,2491,6363,1/16/2022
711658,2229,6022,1/15/2022
711659,2832,6287,1/6/2022
711660,2647,6163,1/3/2022
711661,2531,6221,1/27/2022
711662,2566,6770,1/2/2022
711663,2426,6707,1/15/2022
711664,2604,6368,1/13/2022
711665,2244,6284,1/28/2022
711666,2813,6770,1/17/2022
711667,2025,6385,1/20/2022
711668,2857,6381,1/13/2022
711669,2948,6317,1/27/2022
711670,2093,6798,1/16/2022
711671,2027,6156,1/19/2022
711672,2608,6390,1/3/2022
711673,2542,6419,1/9/2022
711674,2647,6410,1/29/2022
711675,2880,6411,1/26/2022
711676,2971,6333,1/21/2022
711677,2524,6111,1/10/2022
711678,2666,6028,1/13/2022
711679,2314,6421,1/10/2022
711680,2677,6698,1/13/2022
711681,2140,6075,1/5/2022
711682,2908,6984,1/2/2022
711683,2632,6040,1/2/2022
711684,2033,6666,1/17/2022
711685,2624,6181,1/10/2022
711686,2683,6929,1/25/2022
711687,2498,6093,1/19/2022
711688,2691,6581,1/22/2022
711689,2597,6976,1/12/2022
711690,2799,6510,1/20/2022
711691,2222,6352,1/18/2022
711692,2682,6230,1/30/2022
711693,2545,6079,1/1/2022
711694,2603,6728,1/30/2022
711695,2412,6005,1/8/2022
711696,2504,6880,1/20/2022
711697,2397,6831,1/23/2022
711698,2605,6175,1/4/2022
711699,2163,6573,1/12/2022
711700,2701,6792,1/1/2022
711701,2446,6674,1/13/2022
711702,2279,6941,1/14/2022
711703,2039,6936,1/13/2022
711704,2614,6089,1/21/2022
711705,2779,6594,1/6/2022
711706,2615,6062,1/1/2022
711707,2160,6576,1/17/2022
711708,2376,6648,1/12/2022
711709,2070,6532,1/9/2022
711710,2417,6049,1/10/2022
711711,2481,6498,1/1/2022
711712,2717,6597,1/16/2022
711713,2095,6697,1/15/2022
711714,2351,6061,1/22/2022
711715,2741,6949,1/23/2022
711716,2359,6692,1/30/2022
711717,2111,6020,1/23/2022
711718,2253,6751,1/30/2022
711719,2856,6960,1/18/2022
711720,2595,6628,1/26/2022
711721,2530,6034,1/25/2022
711722,2636,6217,1/3/2022
711723,2476,6669,1/25/2022
711724,2815,6791,1/7/2022
711725,2779,6134,1/20/2022
711726,2328,6569,1/11/2022
711727,2901,6621,1/1/2022
711728,2091,6265,1/23/2022
711729,2048,6851,1/16/2022
711730,2746,6964,1/28/2022
711731,2505,6520,1/1/2022
711732,2437,6157,1/22/2022
711733,2293,6324,1/24/2022
711734,2813,6091,1/11/2022
711735,2189,6517,1/18/2022
711736,2327,6165,1/24/2022
711737,2165,6290,1/13/2022
711738,2806,6669,1/23/2022
711739,2446,6581,1/10/2022
711740,2318,6343,1/21/2022
711741,2930,6885,1/24/2022
711742,2912,6899,1/26/2022
711743,2585,6276,1/12/2022
711744,2691,6039,1/10/2022
711745,2652,6194,1/26/2022
711746,2809,6045,1/29/2022
711747,2282,6207,1/22/2022
711748,2441,6695,1/19/2022
711749,2562,6345,1/6/2022
711750,2460,6417,1/28/2022
711751,2708,6139,1/15/2022
711752,2938,6296,1/23/2022
711753,2611,6695,1/14/2022
711754,2094,6110,1/16/2022
711755,2236,6727,1/16/2022
711756,2646,6542,1/13/2022
711757,2073,6944,1/23/2022
711758,2740,6515,1/20/2022
711759,2259,6963,1/23/2022
711760,2390,6896,1/12/2022
711761,2184,6880,1/7/2022
711762,2713,6986,1/14/2022
711763,2627,6918,1/3/2022
711764,2549,6682,1/4/2022
711765,2246,6627,1/25/2022
711766,2219,6537,1/25/2022
711767,2920,6234,1/23/2022
711768,2872,6878,1/26/2022
711769,2868,6025,1/27/2022
711770,2978,6031,1/28/2022
711771,2176,6086,1/8/2022
711772,2522,6281,1/11/2022
711773,2976,6335,1/2/2022
711774,2153,6773,1/12/2022
711775,2718,6007,1/4/2022
711776,2387,6440,1/24/2022
711777,2656,6620,1/7/2022
711778,2945,6632,1/29/2022
711779,2732,6644,1/12/2022
711780,2134,6195,1/18/2022
711781,2834,6535,1/28/2022
711782,2831,6897,1/27/2022
711783,2867,6946,1/29/2022
711784,2473,6791,1/11/2022
711785,2548,6138,1/25/2022
711786,2884,6740,1/10/2022
711787,2598,6051,1/10/2022
711788,2343,6784,1/21/2022
711789,2824,6871,1/5/2022
711790,2153,6658,1/12/2022
711791,2426,6669,1/13/2022
711792,2890,6341,1/20/2022
711793,2854,6967,1/18/2022
711794,2852,6824,1/17/2022
711795,2519,6360,1/3/2022
711796,2442,6141,1/9/2022
711797,2511,6801,1/7/2022
711798,2344,6243,1/9/2022
711799,2040,6279,1/1/2022
711800,2985,6501,1/10/2022
711801,2161,6211,1/19/2022
711802,2895,6081,1/13/2022
711803,2425,6133,1/15/2022
711804,2719,6776,1/4/2022
711805,2097,6311,1/16/2022
711806,2303,6237,1/14/2022
711807,2769,6197,1/29/2022
711808,2521,6765,1/12/2022
711809,2754,6224,1/3/2022
711810,2253,6856,1/8/2022
711811,2552,6621,1/9/2022
711812,2962,6173,1/2/2022
711813,2341,6174,1/22/2022
711814,2039,6750,1/5/2022
711815,2757,6832,1/23/2022
711816,2261,6628,1/20/2022
711817,2405,6976,1/11/2022
711818,2503,6716,1/7/2022
711819,2843,6325,1/8/2022
711820,2031,6164,1/10/2022
711821,2657,6042,1/23/2022
711822,2652,6845,1/16/2022
711823,2121,6985,1/18/2022
711824,2389,6796,1/1/2022
711825,2933,6084,1/3/2022
711826,2895,6221,1/15/2022
711827,2461,6853,1/18/2022
711828,2807,6405,1/11/2022
711829,2441,6823,1/20/2022
711830,2441,6487,1/12/2022
711831,2427,6836,1/4/2022
711832,2084,6480,1/28/2022
711833,2996,6700,1/7/2022
711834,2409,6192,1/29/2022
711835,2551,6828,1/18/2022
711836,2622,6391,1/30/2022
711837,2541,6089,1/8/2022
711838,2005,6612,1/6/2022
711839,2606,6121,1/28/2022
711840,2667,6032,1/8/2022
711841,2263,6581,1/14/2022
711842,2315,6510,1/16/2022
711843,2476,6621,1/11/2022
711844,2548,6907,1/29/2022
711845,2593,6709,1/9/2022
711846,2493,6336,1/3/2022
711847,2797,6769,1/23/2022
711848,2952,6141,1/19/2022
711849,2958,6900,1/30/2022
711850,2265,6612,1/23/2022
711851,2740,6432,1/6/2022
711852,2909,6244,1/13/2022
711853,2941,6713,1/10/2022
711854,2012,6822,1/23/2022
711855,2153,6444,1/13/2022
711856,2989,6258,1/20/2022
711857,2823,6730,1/11/2022
711858,2258,6907,1/7/2022
711859,2413,6666,1/23/2022
711860,2489,6068,1/15/2022
711861,2472,6247,1/30/2022
711862,2030,6413,1/23/2022
711863,2820,6330,1/29/2022
711864,2878,6237,1/22/2022
711865,2872,6808,1/7/2022
711866,2331,6786,1/5/2022
711867,2408,6848,1/28/2022
711868,2535,6784,1/3/2022
711869,2459,6353,1/2/2022
711870,2814,6660,1/28/2022
711871,2051,6544,1/7/2022
711872,2013,6994,1/5/2022
711873,2502,6435,1/24/2022
711874,2715,6847,1/11/2022
711875,2780,6903,1/6/2022
711876,2247,6337,1/28/2022
711877,2930,6790,1/21/2022
711878,2279,6196,1/29/2022
711879,2750,6475,1/17/2022
711880,2624,6832,1/12/2022
711881,2898,6984,1/28/2022
711882,2492,6360,1/17/2022
711883,2244,6366,1/29/2022
711884,2148,6312,1/1/2022
711885,2741,6450,1/15/2022
711886,2820,6495,1/16/2022
711887,2150,6721,1/5/2022
711888,2087,6724,1/5/2022
711889,2086,6014,1/24/2022
711890,2980,6107,1/22/2022
711891,2638,6305,1/30/2022
711892,2933,6657,1/10/2022
711893,2657,6695,1/27/2022
711894,2089,6955,1/16/2022
711895,2052,6672,1/3/2022
711896,2817,6735,1/26/2022
711897,2136,6224,1/3/2022
711898,2934,6564,1/4/2022
711899,2328,6137,1/28/2022
711900,2777,6621,1/5/2022
711901,2066,6219,1/8/2022
711902,2632,6266,1/2/2022
711903,2976,6088,1/8/2022
711904,2519,6949,1/17/2022
711905,2789,6191,1/26/2022
711906,2867,6263,1/25/2022
711907,2806,6988,1/5/2022
711908,2542,6744,1/18/2022
711909,2578,6869,1/21/2022
711910,2243,6688,1/22/2022
711911,2729,6564,1/23/2022
711912,2106,6553,1/15/2022
711913,2965,6609,1/20/2022
711914,2871,6331,1/4/2022
711915,2554,6012,1/16/2022
711916,2004,6747,1/26/2022
711917,2896,6477,1/8/2022
711918,2162,6071,1/8/2022
711919,2930,6396,1/27/2022
711920,2183,6459,1/9/2022
711921,2365,6534,1/1/2022
711922,2260,6682,1/8/2022
711923,2582,6837,1/18/2022
711924,2408,6281,1/2/2022
711925,2234,6208,1/15/2022
711926,2195,6125,1/25/2022
711927,2528,6170,1/5/2022
711928,2040,6044,1/4/2022
711929,2609,6348,1/4/2022
711930,2724,6958,1/4/2022
711931,2233,6048,1/1/2022
711932,2823,6282,1/14/2022
711933,2128,6024,1/9/2022
711934,2056,6251,1/8/2022
711935,2368,6842,1/29/2022
711936,2679,6695,1/16/2022
711937,2471,6958,1/6/2022
711938,2941,6989,1/4/2022
711939,2072,6430,1/21/2022
711940,2739,6874,1/2/2022
711941,2791,6243,1/23/2022
711942,2615,6943,1/9/2022
711943,2891,6830,1/5/2022
711944,2380,6219,1/8/2022
711945,2923,6457,1/28/2022
711946,2182,6562,1/23/2022
711947,2658,6205,1/12/2022
711948,2497,6448,1/2/2022
711949,2658,6204,1/19/2022
711950,2948,6162,1/29/2022
711951,2915,6998,1/12/2022
711952,2601,6782,1/30/2022
711953,2812,6782,1/8/2022
711954,2843,6065,1/4/2022
711955,2076,6533,1/14/2022
711956,2693,6630,1/15/2022
711957,2466,6093,1/27/2022
711958,2914,6938,1/16/2022
711959,2502,6136,1/10/2022
711960,2965,6813,1/10/2022
711961,2282,6648,1/7/2022
711962,2307,6147,1/27/2022
711963,2739,6508,1/7/2022
711964,2769,6931,1/10/2022
711965,2169,6771,1/22/2022
711966,2641,6491,1/23/2022
711967,2200,6711,1/25/2022
711968,2931,6025,1/4/2022
711969,2295,6868,1/5/2022
711970,2859,6478,1/13/2022
711971,2605,6047,1/29/2022
711972,2130,6545,1/17/2022
711973,2330,6425,1/14/2022
711974,2313,6888,1/18/2022
711975,2199,6551,1/19/2022
711976,2801,6214,1/14/2022
711977,2216,6061,1/6/2022
711978,2855,6551,1/22/2022
711979,2937,6465,1/13/2022
711980,2732,6604,1/7/2022
